Scope,LegoSet,GizmoType,GizmoName,References,Can Be Instanced?,In Complex Gizmo?
Level,Builder_Bank,Blowup,BnE_DEPOSITBOX_DUST01_BL,0,-,-
Level,Builder_Bank,Blowup,BnE_DEPOSITBOX_DUST02_BL,0,-,-
Level,Builder_Bank,Blowup,SUPERCARRY_VAULT_RGT_BL,0,-,SUPERCARRY_VAULT_RGT_CMPLX
Level,Builder_Bank,Blowup,SUPERCARRY_VAULT_MID_BL,0,-,SUPERCARRY_VAULT_MID_CMPLX
Level,Builder_Bank,Blowup,SHUTTER_COVER_BL,0,-,SHUTTER_COVER_CMPLX
Level,Builder_Bank,Blowup,PC_BANK_BL,0,-,PC_BANK_CMPLX
Level,Builder_Bank,Blowup,blowup,0,-,-
Level,Builder_Bank,Blowup,blowup1,0,-,-
Level,Builder_Bank,Blowup,Grapple_Debris_1_BL,0,-,Grapple_Bars_CMPLX
Level,Builder_Bank,ComplexGizmo,iGrapple_Bars_CMPLX,0,-,-
Level,Builder_Bank,ComplexGizmo,iGrapple_Bars_CMPLX1,0,-,-
Level,Builder_Bank,GizItem,iSuperCarryVault_item,0,-,-
Level,Builder_Bank,GizItem,iSuperCarryVault_item1,0,-,-
Level,Builder_Bank,GizItem,iSuperCarryVault_item2,0,-,-
Level,Builder_Bank,Plug,SUPERCARRY_VAULT_LFT_PLG,0,-,SUPERCARRY_VAULT_LFT_CMPLX
Level,Builder_Bank,Plug,SUPERCARRY_VAULT_RGT_PLG,0,-,SUPERCARRY_VAULT_RGT_CMPLX
Level,Builder_Bank,Plug,SUPERCARRY_VAULT_MID_PLG,0,-,SUPERCARRY_VAULT_MID_CMPLX
Level,Builder_Bank,GizSwitch,SAFECRACK_LARGE_SW,0,-,-
Level,Builder_Bank,GizSwitch,BnE_DEPOSITBOX_SW,0,-,-
Level,Builder_Bank,GizSwitch,PC_BANK_SW,0,-,PC_BANK_CMPLX
Level,Builder_Bank,CityGizTurret,CCTV_CAMERA_TURRET,1,-,CCTV_CMPLX
Level,Builder_Bank,Door,door,0,-,-
SET INSTANCABLE USAGE:,'Builder_Bank',1/41 gizmos,(2.4 percent)
SET TOTAL USAGE:,'Builder_Bank',3/91 gizmos,(3.3 percent)

Level,BuilderPropDynamic_02,ComplexGizmo,STREET_SIGN_3_CMPL,0,Yes,-
Level,BuilderPropDynamic_02,ComplexGizmo,STREET_LAMPPOST_GEN_01_CMPL,0,Yes,-
Level,BuilderPropDynamic_02,ComplexGizmo,STREET_TRAFFIC_CMPL,0,Yes,-
Level,BuilderPropDynamic_02,ComplexGizmo,STREET_LAMPPOST_02_CMPL,0,Yes,-
Level,BuilderPropDynamic_02,GizObstacle,Street_LampostGeneric_01_DYN,0,-,STREET_LAMPPOST_GEN_01_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_TrafficLight_01_DYN,0,-,STREET_TRAFFIC_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_Lampost_02_DYN,0,-,STREET_LAMPPOST_02_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_LampostGeneric_01_DIS,0,-,STREET_LAMPPOST_GEN_01_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_TrafficLight_01_DIS,0,-,STREET_TRAFFIC_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_Lampost_02_DIS,0,-,STREET_LAMPPOST_02_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_Sign_3_DYN,0,-,STREET_SIGN_3_CMPL
Level,BuilderPropDynamic_02,GizObstacle,Street_Sign_3_DIS,0,-,STREET_SIGN_3_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_LampostGeneric_01_BL,0,-,STREET_LAMPPOST_GEN_01_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_TrafficLight_01_BL,0,-,STREET_TRAFFIC_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_Lampost_02_BL,0,-,STREET_LAMPPOST_02_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_Sign_3_OPTM_Bl,0,-,STREET_SIGN_3_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_TrafficLight_01_Multi_Bl,0,-,-
Level,BuilderPropDynamic_02,Blowup,Street_Lamppost_02_Multi_Bl,0,-,STREET_LAMPPOST_02_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_Sign_3_Multi_Bl,0,-,STREET_SIGN_3_CMPL
Level,BuilderPropDynamic_02,Blowup,Street_LampostGeneric_01Mult_Bl,0,-,-
SET INSTANCABLE USAGE:,'BuilderPropDynamic_02',0/4 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderPropDynamic_02',0/20 gizmos,(0.0 percent)

Level,BuilderPropDynamic,ComplexGizmo,Street_LamppostGeneric_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Horse_Statue_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_OrnateLamppost_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Airconditioning_CMPLEX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Dining_Chair_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Airconditioningunit2_CMLPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Dining_Table_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Sign_2_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Rooftop_Arial_02_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Short_Traffic_Light_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Rooftop_SatelliteDish01_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Plant_Pot_04_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Barrier_01_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Plant_Pot_03_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Plant_Pot_02_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Cement_Mixer_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Parasol_And_Chairs_02,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Parasol_01,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Floodlight_01,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Bollard_02_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Phonebox_02,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_CashMachine_01_CMPLX,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Dumpster_Cmplx,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_Bench_Cmplx,0,Yes,-
Level,BuilderPropDynamic,ComplexGizmo,Street_FireHydrant_Cmplx,0,Yes,-
Level,BuilderPropDynamic,Blowup,Street_FireHydrant_OPTM_Bl,0,Yes (via complex-gizmo),Street_FireHydrant_Cmplx
Level,BuilderPropDynamic,GizObstacle,Street_FireHydrant_Dyno,0,Yes (via complex-gizmo),Street_FireHydrant_Cmplx
Level,BuilderPropDynamic,GizObstacle,Street_FireHydrant_DIS,0,-,Street_FireHydrant_Cmplx
Level,BuilderPropDynamic,GizObstacle,bench_Garden_BenchClassic_DYNO,0,-,template1
Level,BuilderPropDynamic,GizObstacle,bench_Garden_BenchClassic_DIS,0,-,template1
Level,BuilderPropDynamic,GizObstacle,Street_Dumpster_DYN,0,-,Street_Dumpster_Cmplx
Level,BuilderPropDynamic,GizObstacle,Street_Dumpster_DIS,0,-,Street_Dumpster_Cmplx
Level,BuilderPropDynamic,GizObstacle,Street_CashMachine_01_DYN,0,-,Street_CashMachine_01_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_CashMachine_01_DIS,0,-,Street_CashMachine_01_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_PhoneBox_02_Dyno_DYN,0,-,Street_Phonebox_02
Level,BuilderPropDynamic,GizObstacle,Street_PhoneBox_02_Dyno_DIS,0,-,Street_Phonebox_02
Level,BuilderPropDynamic,GizObstacle,Bollard_02_Dyno_DYN,0,-,Bollard_02_CMPLX
Level,BuilderPropDynamic,GizObstacle,Bollard_02_Dyno_DIS,0,-,Bollard_02_CMPLX
Level,BuilderPropDynamic,GizObstacle,Floodlight_01_Dyno_DYN,0,-,Floodlight_01
Level,BuilderPropDynamic,GizObstacle,Floodlight_01_Dyno_DIS,0,-,Floodlight_01
Level,BuilderPropDynamic,GizObstacle,Parasol_01_Dyno_DYN,0,-,Parasol_01
Level,BuilderPropDynamic,GizObstacle,Parasol_01_Dyno_DIS,0,-,Parasol_01
Level,BuilderPropDynamic,GizObstacle,Parasol_And_Chairs_02_DYN,0,-,Parasol_And_Chairs_02
Level,BuilderPropDynamic,GizObstacle,Parasol_And_Chairs_02_DIS,0,-,Parasol_And_Chairs_02
Level,BuilderPropDynamic,GizObstacle,Cement_Mixer_Dyno_DYN,0,-,Cement_Mixer_CMPLX
Level,BuilderPropDynamic,GizObstacle,Cement_Mixer_Dyno_DIS,0,-,Cement_Mixer_CMPLX
Level,BuilderPropDynamic,GizObstacle,Plant_Pot_02_Dyno_DYN,0,-,Plant_Pot_02_CMPLX
Level,BuilderPropDynamic,GizObstacle,Plant_Pot_02_Dyno_DIS,0,-,Plant_Pot_02_CMPLX
Level,BuilderPropDynamic,GizObstacle,Plant_Pot_03_Dyno_DYN,0,-,Plant_Pot_03_CMPLX
Level,BuilderPropDynamic,GizObstacle,Plant_Pot_03_Dyno_DIS,0,-,Plant_Pot_03_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Barrier_01_Dyno_DYN,0,-,Street_Barrier_01_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Barrier_01_Dyno_DIS,0,-,Street_Barrier_01_CMPLX
Level,BuilderPropDynamic,GizObstacle,Plant_Pot_04_Dyno_DYN,0,-,Plant_Pot_04_CMPLX
Level,BuilderPropDynamic,GizObstacle,Plant_Pot_04_Dyno_DIS,0,-,Plant_Pot_04_CMPLX
Level,BuilderPropDynamic,GizObstacle,Rooftop_SatelliteDish01_DYN,0,-,Rooftop_SatelliteDish01_CMPLX
Level,BuilderPropDynamic,GizObstacle,Rooftop_SatelliteDish01_DIS,0,-,Rooftop_SatelliteDish01_CMPLX
Level,BuilderPropDynamic,GizObstacle,Short_Traffic_Light_DYN,0,-,Short_Traffic_Light_CMPLX
Level,BuilderPropDynamic,GizObstacle,Short_Traffic_Light_DIS,0,-,Short_Traffic_Light_CMPLX
Level,BuilderPropDynamic,GizObstacle,Rooftop_Arial_02_DYN,0,-,Rooftop_Arial_02_CMPLX
Level,BuilderPropDynamic,GizObstacle,Rooftop_Arial_02_DIS,0,-,Rooftop_Arial_02_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Sign_2_DYN,0,-,Street_Sign_2_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Sign_2_DIS,0,-,Street_Sign_2_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Dining_Table_DYN,0,-,Street_Dining_Table_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Dining_Table_DIS,0,-,Street_Dining_Table_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Dining_Chair_DYN,0,-,Street_Dining_Chair_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_Dining_Chair_DIS,0,-,Street_Dining_Chair_CMPLX
Level,BuilderPropDynamic,GizObstacle,Airconditioningunit2_DYN,0,-,Airconditioningunit2_CMLPLX
Level,BuilderPropDynamic,GizObstacle,Airconditioningunit2_DIS,0,-,Airconditioningunit2_CMLPLX
Level,BuilderPropDynamic,GizObstacle,Airconditioningunit_DYN,0,-,Airconditioning_CMPLEX
Level,BuilderPropDynamic,GizObstacle,Airconditioningunit_DIS,0,-,Airconditioning_CMPLEX
Level,BuilderPropDynamic,GizObstacle,Street_LamppostOrnate_DYN,0,-,Street_OrnateLamppost_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_LamppostOrnate_DIS,0,-,Street_OrnateLamppost_CMPLX
Level,BuilderPropDynamic,GizObstacle,Flagpole_Small_DYN,0,-,Flagpole_Small_CMPLX
Level,BuilderPropDynamic,GizObstacle,Flagpole_Small_DIS,0,-,Flagpole_Small_CMPLX
Level,BuilderPropDynamic,GizObstacle,Horse_Statue_1_DYM,0,-,Horse_Statue_CMPLX
Level,BuilderPropDynamic,GizObstacle,Horse_Statue_1_DIS,0,-,Horse_Statue_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_LamppostGeneric_DYN,0,-,Street_LamppostGeneric_CMPLX
Level,BuilderPropDynamic,GizObstacle,Street_LamppostGeneric_DIS,0,-,Street_LamppostGeneric_CMPLX
Level,BuilderPropDynamic,Blowup,Garden_BenchClassic_OPTM_Bl,0,-,template1
Level,BuilderPropDynamic,Blowup,Street_Dumpster_BL,0,-,Street_Dumpster_Cmplx
Level,BuilderPropDynamic,Blowup,Street_CashMachine_01_OPTM_Bl,0,-,Street_CashMachine_01_CMPLX
Level,BuilderPropDynamic,Blowup,Street_PhoneBox_02_OPTM_Bl,0,-,Street_Phonebox_02
Level,BuilderPropDynamic,Blowup,Bollard_02_OPTM_Bl,0,-,Bollard_02_CMPLX
Level,BuilderPropDynamic,Blowup,Floodlight_01_OPTM_Bl,0,-,Floodlight_01
Level,BuilderPropDynamic,Blowup,Parasol_01_OPTM_Bl,0,-,Parasol_01
Level,BuilderPropDynamic,Blowup,Parasol_And_Chairs_02_Bl,0,-,Parasol_And_Chairs_02
Level,BuilderPropDynamic,Blowup,Cement_Mixer_OPTM_Bl,0,-,Cement_Mixer_CMPLX
Level,BuilderPropDynamic,Blowup,Plant_Pot_02_OPTM_Bl,0,-,Plant_Pot_02_CMPLX
Level,BuilderPropDynamic,Blowup,Plant_Pot_03_OPTM_Bl,0,-,Plant_Pot_03_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Barrier_01_OPTM_Bl,0,-,Street_Barrier_01_CMPLX
Level,BuilderPropDynamic,Blowup,Plant_Pot_04_OPTM_Bl,0,-,Plant_Pot_04_CMPLX
Level,BuilderPropDynamic,Blowup,Rooftop_SatelliteDish01_OPTM_Bl,0,-,-
Level,BuilderPropDynamic,Blowup,Short_Traffic_Light_OPTM_Bl,0,-,Short_Traffic_Light_CMPLX
Level,BuilderPropDynamic,Blowup,Rooftop_Arial_02_OPTM_Bl,0,-,-
Level,BuilderPropDynamic,Blowup,Street_Sign_2_OPTM_Bl,0,-,Street_Sign_2_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Dining_Table_OPTM_Bl,0,-,Street_Dining_Table_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Dining_Chair_OPTM_Bl,0,-,Street_Dining_Chair_CMPLX
Level,BuilderPropDynamic,Blowup,Airconditioningunit2_OPTM_Bl,0,-,Airconditioningunit2_CMLPLX
Level,BuilderPropDynamic,Blowup,Airconditioningunit_OPTM_Bl,0,-,Airconditioning_CMPLEX
Level,BuilderPropDynamic,Blowup,Street_LamppostOrnate_OPTM_Bl,0,-,Street_OrnateLamppost_CMPLX
Level,BuilderPropDynamic,Blowup,OrnateLamppost_PRTCL_02,0,-,Street_OrnateLamppost_CMPLX
Level,BuilderPropDynamic,Blowup,OrnateLamppost_PRTCL_01,0,-,Street_OrnateLamppost_CMPLX
Level,BuilderPropDynamic,Blowup,Flagpole_Small_OPTM_Bl,0,-,Flagpole_Small_CMPLX
Level,BuilderPropDynamic,Blowup,Horse_Statue_1_OPTM_Bl,0,-,Horse_Statue_CMPLX
Level,BuilderPropDynamic,Blowup,Street_LamppostGeneric_OPTM_Bl,0,-,Street_LamppostGeneric_CMPLX
Level,BuilderPropDynamic,Blowup,Street_LamppostGeneric_PTCL_01,0,-,Street_LamppostGeneric_CMPLX
Level,BuilderPropDynamic,Blowup,Street_LamppostGeneric_PTCL_02,0,-,Street_LamppostGeneric_CMPLX
Level,BuilderPropDynamic,Blowup,Street_LamppostGeneric_PTCL_03,0,-,Street_LamppostGeneric_CMPLX
Level,BuilderPropDynamic,Blowup,Street_LamppostGeneric_Multi_Bl,0,-,-
Level,BuilderPropDynamic,Blowup,Street_LamppostOrnate_Multi_Bl,0,-,Street_OrnateLamppost_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Sign_2_Multi_Bl,0,-,Street_Sign_2_CMPLX
Level,BuilderPropDynamic,Blowup,Street_FireHydrant_Multi_Bl,0,-,Street_FireHydrant_Cmplx
Level,BuilderPropDynamic,Blowup,Street_Dining_Table_Multi_Bl,0,-,Street_Dining_Table_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Dining_Chair_Multi_Bl,0,-,Street_Dining_Chair_CMPLX
Level,BuilderPropDynamic,Blowup,Airconditioningunit2_Multi_Bl,0,-,Airconditioningunit2_CMLPLX
Level,BuilderPropDynamic,Blowup,Airconditioningunit_Multi_Bl,0,-,Airconditioning_CMPLEX
Level,BuilderPropDynamic,Blowup,Flagpole_Small_Multi_Bl,0,-,-
Level,BuilderPropDynamic,Blowup,Cement_Mixer_Multi_Bl,0,-,Cement_Mixer_CMPLX
Level,BuilderPropDynamic,Blowup,Garden_BenchClassic_Multi_Bl,0,-,template1
Level,BuilderPropDynamic,Blowup,Plant_Pot_02_Multi_Bl,0,-,Plant_Pot_02_CMPLX
Level,BuilderPropDynamic,Blowup,Plant_Pot_03_Multi_Bl,0,-,Plant_Pot_03_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Barrier_01_Multi_Bl,0,-,Street_Barrier_01_CMPLX
Level,BuilderPropDynamic,Blowup,Plant_Pot_04_Multi_Bl,0,-,Plant_Pot_04_CMPLX
Level,BuilderPropDynamic,Blowup,Rooftop_SatelliteDish01_Mult_Bl,0,-,-
Level,BuilderPropDynamic,Blowup,Short_Traffic_Light_Multi_Bl,0,-,Short_Traffic_Light_CMPLX
Level,BuilderPropDynamic,Blowup,Rooftop_Arial_02_Multi_Bl,0,-,Rooftop_Arial_02_CMPLX
Level,BuilderPropDynamic,Blowup,Street_Dumpster_Multi_Bl,0,-,Street_Dumpster_Cmplx
Level,BuilderPropDynamic,Blowup,Street_CashMachine_01_Multi_Bl,0,-,Street_CashMachine_01_CMPLX
Level,BuilderPropDynamic,Blowup,Street_PhoneBox_02_Multi_Bl,0,-,Street_Phonebox_02
Level,BuilderPropDynamic,Blowup,Horse_Statue_1_Multi_Bl,0,-,Horse_Statue_CMPLX
Level,BuilderPropDynamic,Blowup,Bollard_02_Multi_Bl,0,-,Bollard_02_CMPLX
Level,BuilderPropDynamic,Blowup,Floodlight_01_Multi_Bl,0,-,Floodlight_01
Level,BuilderPropDynamic,Blowup,Parasol_01_Multi_Bl,0,-,Parasol_01
Level,BuilderPropDynamic,Blowup,Parasol_And_Chairs_02_Multi_Bl,0,-,Parasol_And_Chairs_02
Level,BuilderPropDynamic,ComplexGizmo,Flagpole_Small_CMPLX,0,-,-
SET INSTANCABLE USAGE:,'BuilderPropDynamic',0/27 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderPropDynamic',0/135 gizmos,(0.0 percent)

Level,BuilderRamps,GizObstacle,obstacle5,0,Yes,-
Level,BuilderRamps,GizObstacle,obstacle4,0,Yes,-
Level,BuilderRamps,GizObstacle,obstacle3,0,Yes,-
Level,BuilderRamps,GizObstacle,obstacle1,0,Yes,-
Level,BuilderRamps,GizObstacle,obstacle2,0,Yes,-
Level,BuilderRamps,GizObstacle,Ramp_01_Obst,0,Yes,-
SET INSTANCABLE USAGE:,'BuilderRamps',0/6 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderRamps',0/6 gizmos,(0.0 percent)

Level,BuilderSpellitTest,ComplexGizmo,Ramp_01_cmplx,0,Yes,-
Level,BuilderSpellitTest,ComplexGizmo,ramp_02_cmplx,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,spellit8,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,Ramp_02_spellit,0,Yes (via complex-gizmo),ramp_02_cmplx
Level,BuilderSpellitTest,GizSpellIt,Ramp_01_SPEllit,0,Yes (via complex-gizmo),Ramp_01_cmplx
Level,BuilderSpellitTest,GizSpellIt,spellit5,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,spellit4,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,spellit3,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,spellit2,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,spellit1,0,Yes,-
Level,BuilderSpellitTest,GizSpellIt,spellit,0,Yes,-
Level,BuilderSpellitTest,GizObstacle,Ramp_02_obstacle,0,Yes (via complex-gizmo),ramp_02_cmplx
Level,BuilderSpellitTest,GizObstacle,Ramp_01_obstacle,0,Yes (via complex-gizmo),Ramp_01_cmplx
SET INSTANCABLE USAGE:,'BuilderSpellitTest',0/13 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderSpellitTest',0/13 gizmos,(0.0 percent)

Level,BuilderWeapon,GizDig,basketball_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarry_Trampoline_dig,0,Yes,-
Level,BuilderWeapon,GizDig,PDACommunicator_dig,0,Yes,-
Level,BuilderWeapon,GizDig,ScanCommunicator_dig,0,Yes,-
Level,BuilderWeapon,GizDig,WiiUController_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Pink_Flower_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Silver_Crystal_dig1,0,Yes,-
Level,BuilderWeapon,GizDig,Supercarry_Chicken_Legs_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Dictaphone_dig1,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarry_Cogs_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarry_Roller_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Super_Carry_Parkour_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Supercarry_Donut_Table_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarryExplode_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarryBox_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarrySewer_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarry_Tesla_Coil_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SuperCarryVault_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Crank_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Pizza_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Suitcase2_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Suitcase_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Stealth_Crate_White_dig,0,Yes,-
Level,BuilderWeapon,GizDig,stealthcrate_dig,0,Yes,-
Level,BuilderWeapon,GizDig,PizzaGun_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Tazer_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Orange_Fish_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Silver_Crystal_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Moon_rock_Museum_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Dog_Bone_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Keycard_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Dictaphone_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Record_dig,0,Yes,-
Level,BuilderWeapon,GizDig,MagnifyingGlass_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Fan_Generator_Battery_B_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Fan_Generator_Battery_1_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Blue_Rocket_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Yellow_Rocket_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Green_Rocket_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Red_Rocket_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Dynamite_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Valve_Handle_dig,0,Yes,-
Level,BuilderWeapon,GizDig,key_Bronze_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Sandwich_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Tyre_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Lever_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Spear_dig,0,Yes,-
Level,BuilderWeapon,GizDig,SnakeStaff_dig,0,Yes,-
Level,BuilderWeapon,GizDig,key_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Feather_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Jerry_Can_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Carry_Torch__dig,0,Yes,-
Level,BuilderWeapon,GizDig,Gong_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Hammer_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Axe_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Crowbar_dig,0,Yes,-
Level,BuilderWeapon,GizDig,RayGun_dig,0,Yes,-
Level,BuilderWeapon,GizDig,Pickaxe_dig,0,Yes,-
Level,BuilderWeapon,GizDig,PneumaticDrill_dig,0,Yes,-
Level,BuilderWeapon,GizDig,ChickenGun_dig,0,Yes,-
Level,BuilderWeapon,GizDig,fire_extinguisher_dig,0,Yes,-
Level,BuilderWeapon,GizDig,PaintBallGun_dig,0,Yes,-
Level,BuilderWeapon,GizDig,GrappleGun_dig,0,Yes,-
Level,BuilderWeapon,GizItem,basketball_item,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarry_Trampoline_item,0,Yes,-
Level,BuilderWeapon,GizItem,PDACommunicator_item,2,Yes,-
Level,BuilderWeapon,GizItem,ScanCommunicator_item,0,Yes,-
Level,BuilderWeapon,GizItem,WiiUController_item,0,Yes,-
Level,BuilderWeapon,GizItem,Pink_Flower_item,0,Yes,-
Level,BuilderWeapon,GizItem,Silver_Crystal_item1,0,Yes,-
Level,BuilderWeapon,GizItem,Supercarry_Chicken_Legs_item,0,Yes,-
Level,BuilderWeapon,GizItem,Dictaphone_item1,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarry_Cogs_item,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarry_Roller_item,0,Yes,-
Level,BuilderWeapon,GizItem,Super_Carry_Parkour_item,0,Yes,-
Level,BuilderWeapon,GizItem,Supercarry_Donut_Table_item,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarryExplode_item,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarryBox_item,2,Yes,-
Level,BuilderWeapon,GizItem,SuperCarrySewer_item,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarry_Tesla_Coil_item,0,Yes,-
Level,BuilderWeapon,GizItem,SuperCarryVault_item,0,Yes,-
Level,BuilderWeapon,GizItem,Crank_item,0,Yes,-
Level,BuilderWeapon,GizItem,Pizza_item,0,Yes,-
Level,BuilderWeapon,GizItem,Suitcase2_item,0,Yes,-
Level,BuilderWeapon,GizItem,Suitcase_item,0,Yes,-
Level,BuilderWeapon,GizItem,Stealth_Crate_White_item,0,Yes,-
Level,BuilderWeapon,GizItem,stealthcrate_item,1,Yes,-
Level,BuilderWeapon,GizItem,PizzaGun_item,0,Yes,-
Level,BuilderWeapon,GizItem,Tazer_item,0,Yes,-
Level,BuilderWeapon,GizItem,Orange_Fish_item,0,Yes,-
Level,BuilderWeapon,GizItem,Silver_Crystal_item,0,Yes,-
Level,BuilderWeapon,GizItem,Moon_rock_Museum_item,0,Yes,-
